,title,rental_duration,rental_rate,length,replacement_cost,rating,category,amount,active,rental_month,rental_day,rental_hour,return_month,return_day,return_hour,rental_duration_days,customer_name
12964,Butterfly Chocolat,3,0.99,89,17.99,G,New,0.99,1,7,28,4,7,31,7,3,Charlotte Hunter
12965,Primary Glass,7,0.99,53,16.99,G,Action,0.99,1,7,30,22,8,4,19,4,Charlotte Hunter
12966,Past Suicides,5,4.99,157,17.99,PG-13,Foreign,4.99,1,7,31,5,8,3,1,2,Charlotte Hunter
12967,Camelot Vacation,3,0.99,61,26.99,NC-17,Sci-Fi,5.99,1,7,31,8,8,8,4,7,Charlotte Hunter
12968,Quest Mussolini,5,2.99,177,29.99,R,Action,2.99,1,7,6,0,7,9,0,2,Monica Hicks
12969,Fellowship Autumn,6,4.99,77,9.99,NC-17,Travel,4.99,1,7,9,12,7,15,12,5,Monica Hicks
12970,Werewolf Lola,6,4.99,79,19.99,G,Action,4.99,1,7,9,19,7,10,15,0,Monica Hicks
12971,Bulworth Commandments,4,2.99,61,14.99,G,Games,2.99,1,7,10,5,7,13,7,3,Monica Hicks
12972,Shanghai Tycoon,7,2.99,47,20.99,PG,Travel,2.99,1,7,10,11,7,13,5,2,Monica Hicks
12973,Joon Northwest,3,0.99,105,23.99,NC-17,Sports,3.99,1,7,10,19,7,16,13,5,Monica Hicks
12974,Potluck Mixed,3,2.99,179,10.99,G,Animation,2.99,1,7,27,22,7,29,0,1,Monica Hicks
12975,Maude Mod,6,0.99,72,20.99,R,Foreign,0.99,1,7,28,17,8,3,11,5,Monica Hicks
12976,Titans Jerk,4,4.99,91,11.99,PG,Sci-Fi,6.99,1,7,29,1,8,4,19,6,Monica Hicks
12977,Pinocchio Simon,4,4.99,103,21.99,PG,Comedy,8.99,1,7,29,11,8,6,10,7,Monica Hicks
12978,Sons Interview,3,2.99,184,11.99,NC-17,Animation,3.99,1,7,30,17,8,3,16,3,Monica Hicks
12979,Insider Arizona,5,2.99,78,17.99,NC-17,Music,2.99,1,7,31,23,8,1,20,0,Monica Hicks
12980,Christmas Moonshine,7,0.99,150,21.99,NC-17,Children,0.99,1,7,6,10,7,9,9,2,Esther Crawford
12981,Charade Duffel,3,2.99,66,21.99,PG,Sci-Fi,2.99,1,7,6,15,7,9,19,3,Esther Crawford
12982,Head Stranger,4,4.99,69,28.99,R,Games,4.99,1,7,7,9,7,9,14,2,Esther Crawford
12983,Malkovich Pet,6,2.99,159,22.99,G,Classics,4.99,1,7,8,3,7,16,0,7,Esther Crawford
12984,Dying Maker,5,4.99,168,28.99,PG,Comedy,5.99,1,7,8,4,7,14,0,5,Esther Crawford
12985,Groove Fiction,6,0.99,111,13.99,NC-17,Sports,0.99,1,7,8,20,7,13,15,4,Esther Crawford
12986,Borrowers Bedazzled,7,0.99,63,22.99,G,Animation,2.99,1,7,9,19,7,18,1,8,Esther Crawford
12987,Amelie Hellfighters,4,4.99,79,23.99,R,Music,5.99,1,7,10,8,7,15,7,4,Esther Crawford
12988,Gandhi Kwai,7,0.99,86,9.99,PG-13,Family,0.99,1,7,10,10,7,16,7,5,Esther Crawford
12989,Gilbert Pelican,7,0.99,114,13.99,G,Classics,1.99,1,7,10,10,7,18,11,8,Esther Crawford
12990,Titans Jerk,4,4.99,91,11.99,PG,Sci-Fi,6.99,1,7,11,14,7,17,13,5,Esther Crawford
12991,Sierra Divide,3,0.99,135,12.99,NC-17,Sports,1.99,1,7,27,0,7,31,4,4,Esther Crawford
12992,Pride Alamo,6,0.99,114,20.99,NC-17,Animation,0.99,1,7,27,17,7,28,17,1,Esther Crawford
12993,Lose Inch,3,0.99,137,18.99,R,Foreign,1.99,1,7,28,1,8,1,6,4,Esther Crawford
12994,Flintstones Happiness,3,4.99,148,11.99,PG-13,Comedy,6.99,1,7,8,2,7,13,4,5,Pauline Henry
12995,Varsity Trip,7,2.99,85,14.99,NC-17,New,2.99,1,7,8,5,7,15,1,6,Pauline Henry
12996,Devil Desire,6,4.99,87,12.99,R,Action,6.99,1,7,8,10,7,16,9,7,Pauline Henry
12997,Mixed Doors,6,2.99,180,26.99,PG-13,Foreign,2.99,1,7,8,17,7,11,23,3,Pauline Henry
12998,Diary Panic,7,2.99,107,20.99,G,Drama,2.99,1,7,9,4,7,13,9,4,Pauline Henry
12999,Witches Panic,6,4.99,100,10.99,NC-17,Drama,4.99,1,7,11,9,7,16,5,4,Pauline Henry
13000,River Outlaw,4,0.99,149,29.99,PG-13,Sports,3.99,1,7,12,8,7,19,8,7,Pauline Henry
13001,Spy Mile,6,2.99,112,13.99,PG-13,Games,2.99,1,7,27,8,7,30,3,2,Pauline Henry
13002,Notting Speakeasy,7,0.99,48,19.99,PG-13,Drama,0.99,1,7,27,16,7,31,12,3,Pauline Henry
13003,Egg Igby,4,2.99,67,20.99,PG,Documentary,6.99,1,7,29,5,8,6,5,7,Pauline Henry
13004,National Story,4,2.99,92,19.99,NC-17,Documentary,2.99,1,7,30,10,8,3,12,4,Pauline Henry
13005,Blade Polish,5,0.99,114,10.99,PG-13,Drama,0.99,1,7,30,11,8,2,8,2,Pauline Henry
13006,Dalmations Sweden,4,0.99,106,25.99,PG,Drama,0.99,1,7,31,6,8,2,7,2,Pauline Henry
13007,Cat Coneheads,5,4.99,112,14.99,G,Comedy,4.99,1,7,9,16,7,14,21,5,Emma Boyd
13008,Mulholland Beast,7,2.99,157,13.99,PG,Foreign,2.99,1,7,11,13,7,15,17,4,Emma Boyd
13009,Karate Moon,4,0.99,120,21.99,PG-13,Horror,0.99,1,7,12,11,7,16,16,4,Emma Boyd
13010,Island Exorcist,7,2.99,84,23.99,NC-17,Classics,2.99,1,7,27,20,7,30,0,2,Emma Boyd
13011,Slacker Liaisons,7,4.99,179,29.99,R,Drama,4.99,1,7,28,13,7,29,14,1,Emma Boyd
13012,Encounters Curtain,5,0.99,92,20.99,NC-17,Drama,1.99,1,7,29,14,8,4,13,5,Emma Boyd
13013,Swarm Gold,4,0.99,123,12.99,PG-13,Horror,0.99,1,7,7,6,7,11,0,3,Juanita Mason
13014,Sweden Shining,6,4.99,176,19.99,PG,Comedy,7.99,1,7,9,4,7,18,5,9,Juanita Mason
13015,Earring Instinct,3,0.99,98,22.99,R,Family,0.99,1,7,10,2,7,13,4,3,Juanita Mason
13016,Microcosmos Paradise,6,2.99,105,22.99,PG-13,Children,3.99,1,7,11,7,7,18,12,7,Juanita Mason
13017,Half Outfield,6,2.99,146,25.99,PG-13,Family,3.99,1,7,12,1,7,19,21,7,Juanita Mason
13018,Army Flintstones,4,0.99,148,22.99,R,Documentary,3.99,1,7,12,18,7,19,22,7,Juanita Mason
13019,Harry Idaho,5,4.99,121,18.99,PG-13,Drama,4.99,1,7,27,12,7,29,17,2,Juanita Mason
13020,Midnight Westward,3,0.99,86,19.99,G,Action,0.99,1,7,27,17,7,28,18,1,Juanita Mason
13021,Hall Cassidy,5,4.99,51,13.99,NC-17,Children,7.99,1,7,27,22,8,4,1,7,Juanita Mason
13022,Mosquito Armageddon,6,0.99,57,22.99,G,Sports,0.99,1,7,28,5,7,30,9,2,Juanita Mason
13023,Fiction Christmas,4,0.99,72,14.99,PG,Foreign,0.99,1,7,29,3,7,29,23,0,Juanita Mason
13024,Panky Submarine,4,4.99,93,19.99,G,Games,7.99,1,7,30,0,8,6,3,7,Juanita Mason
13025,Fight Jawbreaker,3,0.99,91,13.99,R,Animation,6.99,1,7,30,4,8,8,10,9,Juanita Mason
13026,Heartbreakers Bright,3,4.99,59,9.99,G,Children,4.99,1,7,31,20,8,2,21,2,Juanita Mason
13027,Masked Bubble,6,0.99,151,12.99,PG-13,Music,0.99,1,7,8,22,7,14,23,6,Anita Morales
13028,Barbarella Streetcar,6,2.99,65,27.99,G,Sci-Fi,3.99,1,7,10,5,7,17,9,7,Anita Morales
13029,Grapes Fury,4,0.99,155,20.99,G,Foreign,3.99,1,7,11,8,7,18,5,6,Anita Morales
13030,Idaho Love,3,2.99,172,25.99,PG-13,New,8.99,1,7,12,6,7,21,6,9,Anita Morales
13031,Theory Mermaid,5,0.99,184,9.99,PG-13,Animation,0.99,1,7,30,17,8,3,14,3,Anita Morales
13032,South Wait,4,2.99,143,21.99,R,Action,5.99,1,7,31,9,8,7,7,6,Anita Morales
13033,Something Duck,4,4.99,180,17.99,NC-17,Drama,4.99,1,7,6,4,7,10,9,4,Rhonda Kennedy
13034,Honey Ties,3,0.99,84,29.99,R,Sports,5.99,1,7,6,9,7,14,8,7,Rhonda Kennedy
13035,Head Stranger,4,4.99,69,28.99,R,Games,6.99,1,7,6,18,7,12,16,5,Rhonda Kennedy
13036,Graffiti Love,3,0.99,117,29.99,PG,Sci-Fi,6.99,1,7,7,18,7,16,15,8,Rhonda Kennedy
13037,Window Side,3,2.99,85,25.99,R,Travel,3.99,1,7,8,0,7,12,23,4,Rhonda Kennedy
13038,Amistad Midsummer,6,2.99,85,10.99,G,New,2.99,1,7,9,6,7,13,10,4,Rhonda Kennedy
13039,Outfield Massacre,4,0.99,129,18.99,NC-17,Music,3.99,1,7,9,21,7,16,0,6,Rhonda Kennedy
13040,Invasion Cyclone,5,2.99,97,12.99,PG,Children,2.99,1,7,10,15,7,14,11,3,Rhonda Kennedy
13041,Groundhog Uncut,6,4.99,139,26.99,PG-13,Comedy,6.99,1,7,11,3,7,19,5,8,Rhonda Kennedy
13042,Rear Trading,6,0.99,97,23.99,NC-17,Action,0.99,1,7,11,12,7,17,9,5,Rhonda Kennedy
13043,Moonshine Cabin,4,4.99,171,25.99,PG-13,Games,8.99,1,7,28,16,8,5,15,7,Rhonda Kennedy
13044,Dawn Pond,4,4.99,57,27.99,PG,Games,4.99,1,7,28,19,7,30,20,2,Rhonda Kennedy
13045,Deer Virginian,7,2.99,106,13.99,NC-17,Music,2.99,1,7,30,3,8,6,5,7,Rhonda Kennedy
13046,Holiday Games,7,4.99,78,10.99,PG-13,Foreign,4.99,1,7,30,5,7,31,4,0,Rhonda Kennedy
13047,Reef Salute,5,0.99,123,26.99,NC-17,Horror,4.99,1,7,30,12,8,8,9,8,Rhonda Kennedy
13048,Mermaid Insects,5,4.99,104,20.99,NC-17,Sports,7.99,1,7,30,22,8,7,2,7,Rhonda Kennedy
13049,Impossible Prejudice,7,4.99,103,11.99,NC-17,Foreign,4.99,1,7,31,8,8,7,8,7,Rhonda Kennedy
13050,Chance Resurrection,3,2.99,70,22.99,R,Sports,2.99,1,7,31,10,8,3,14,3,Rhonda Kennedy
13051,Sleeping Suspects,7,4.99,129,13.99,PG-13,Horror,6.99,1,7,31,23,8,9,2,8,Rhonda Kennedy
13052,Shakespeare Saddle,6,2.99,60,26.99,PG-13,Sports,2.99,1,7,5,23,7,7,20,1,Hazel Warren
13053,Gables Metropolis,3,0.99,161,17.99,PG,Family,0.99,1,7,9,19,7,10,18,0,Hazel Warren
13054,Smoking Barbarella,7,0.99,50,13.99,PG-13,Documentary,1.99,1,7,10,4,7,18,3,7,Hazel Warren
13055,Boogie Amelie,6,4.99,121,11.99,R,Music,4.99,1,7,10,8,7,14,5,3,Hazel Warren
13056,National Story,4,2.99,92,19.99,NC-17,Documentary,2.99,1,7,12,1,7,16,20,4,Hazel Warren
13057,Fury Murder,3,0.99,178,28.99,PG-13,Children,0.99,1,7,12,21,7,13,23,1,Hazel Warren
13058,Freaky Pocus,7,2.99,126,16.99,R,Music,2.99,1,7,27,9,7,28,9,1,Hazel Warren
13059,Hope Tootsie,4,2.99,139,22.99,NC-17,Classics,2.99,1,7,28,6,7,29,2,0,Hazel Warren
13060,Joon Northwest,3,0.99,105,23.99,NC-17,Sports,4.99,1,7,28,19,8,4,19,7,Hazel Warren
13061,Louisiana Harry,5,0.99,70,18.99,PG-13,Family,3.99,1,7,28,21,8,5,16,7,Hazel Warren
13062,Blanket Beverly,7,2.99,148,21.99,G,Family,3.99,1,7,29,7,8,6,12,8,Hazel Warren
13063,Amadeus Holy,6,0.99,113,20.99,PG,Action,1.99,1,7,30,14,8,6,18,7,Hazel Warren
13064,Grease Youth,7,0.99,135,20.99,G,Family,0.99,1,7,31,4,8,5,6,5,Hazel Warren
13065,Dude Blindness,3,4.99,132,9.99,G,Sports,9.99,1,7,31,15,8,8,11,7,Hazel Warren
13066,Tights Dawn,5,0.99,172,14.99,R,Sports,0.99,1,7,31,21,8,3,2,2,Hazel Warren
13067,Waterfront Deliverance,4,4.99,61,17.99,G,Action,4.99,1,8,1,0,8,1,20,0,Hazel Warren
13068,Earring Instinct,3,0.99,98,22.99,R,Family,0.99,1,7,8,9,7,11,15,3,Amber Dixon
13069,Oz Liaisons,4,2.99,85,14.99,R,Animation,2.99,1,7,8,9,7,10,11,2,Amber Dixon
13070,Reap Unfaithful,6,2.99,136,26.99,PG-13,Horror,2.99,1,7,9,5,7,12,0,2,Amber Dixon
13071,Witches Panic,6,4.99,100,10.99,NC-17,Drama,7.99,1,7,9,14,7,18,14,9,Amber Dixon
13072,Clerks Angels,3,4.99,164,15.99,G,Documentary,6.99,1,7,9,19,7,14,22,5,Amber Dixon
13073,Pickup Driving,3,2.99,77,23.99,G,Sports,6.99,1,7,10,0,7,17,1,7,Amber Dixon
13074,Secret Groundhog,6,4.99,90,11.99,PG,Documentary,6.99,1,7,12,2,7,20,1,7,Amber Dixon
13075,Lose Inch,3,0.99,137,18.99,R,Foreign,0.99,1,7,12,14,7,14,14,2,Amber Dixon
13076,Story Side,7,0.99,163,27.99,R,Action,0.99,1,7,27,15,7,30,9,2,Amber Dixon
13077,Bingo Talented,5,2.99,150,22.99,PG-13,Sci-Fi,5.99,1,7,28,6,8,5,11,8,Amber Dixon
13078,River Outlaw,4,0.99,149,29.99,PG-13,Sports,2.99,1,7,30,20,8,5,19,5,Amber Dixon
13079,Pity Bound,5,4.99,60,19.99,NC-17,Drama,4.99,1,7,31,14,8,3,18,3,Amber Dixon
13080,Dogma Family,5,4.99,122,16.99,G,Animation,4.99,1,7,11,16,7,13,22,2,Eva Ramos
13081,Comforts Rush,3,2.99,76,19.99,NC-17,Travel,9.99,1,7,11,23,7,21,0,9,Eva Ramos
13082,Slums Duck,5,0.99,147,21.99,PG,Family,0.99,1,7,12,5,7,15,11,3,Eva Ramos
13083,Tights Dawn,5,0.99,172,14.99,R,Sports,2.99,1,7,12,22,7,19,22,7,Eva Ramos
13084,Blindness Gun,6,4.99,103,29.99,PG-13,Sci-Fi,4.99,1,7,27,7,7,28,2,0,Eva Ramos
13085,Monster Spartacus,6,2.99,107,28.99,PG,Music,4.99,1,7,30,8,8,7,8,7,Eva Ramos
13086,Stallion Sundance,5,0.99,130,23.99,PG-13,Sci-Fi,0.99,1,7,30,20,8,2,15,2,Eva Ramos
13087,Newton Labyrinth,4,0.99,75,9.99,PG,Foreign,1.99,1,7,7,4,7,12,8,5,Debbie Reyes
13088,Crow Grease,6,0.99,104,22.99,PG,Action,0.99,1,7,7,16,7,13,15,5,Debbie Reyes
13089,Conversation Downhill,4,4.99,112,14.99,R,Family,5.99,1,7,8,9,7,13,15,5,Debbie Reyes
13090,Jacket Frisco,5,2.99,181,16.99,PG-13,Drama,2.99,1,7,9,4,7,10,6,1,Debbie Reyes
13091,Tenenbaums Command,4,0.99,99,24.99,PG-13,Drama,0.99,1,7,10,13,7,11,11,0,Debbie Reyes
13092,Desperate Trainspotting,7,4.99,81,29.99,G,Travel,4.99,1,7,27,0,7,31,3,4,Debbie Reyes
13093,Full Flatliners,6,2.99,94,14.99,PG,Children,2.99,1,7,28,10,7,29,11,1,Debbie Reyes
13094,Airport Pollock,6,4.99,54,15.99,R,Horror,4.99,1,7,29,7,7,30,8,1,Debbie Reyes
13095,Italian African,3,4.99,174,24.99,G,Travel,7.99,1,7,30,7,8,5,6,5,Debbie Reyes
13096,Bowfinger Gables,7,4.99,72,19.99,NC-17,Horror,4.99,1,7,31,3,8,1,5,1,Debbie Reyes
13097,Crazy Home,7,2.99,136,24.99,PG,Comedy,2.99,1,7,31,6,8,4,5,3,Debbie Reyes
13098,Deceiver Betrayed,7,0.99,122,22.99,NC-17,Drama,2.99,1,7,5,23,7,14,3,8,April Burns
13099,Horror Reign,3,0.99,139,25.99,R,Travel,4.99,1,7,8,1,7,15,22,7,April Burns
13100,Pity Bound,5,4.99,60,19.99,NC-17,Drama,4.99,1,7,8,3,7,10,22,2,April Burns
13101,Streak Ridgemont,7,0.99,132,28.99,PG-13,Documentary,0.99,1,7,12,4,7,15,8,3,April Burns
13102,Seabiscuit Punk,6,2.99,112,28.99,NC-17,Sports,2.99,1,7,28,6,7,30,2,1,April Burns
13103,Potter Connecticut,5,2.99,115,16.99,PG,Animation,2.99,1,7,29,9,7,31,12,2,April Burns
13104,Brotherhood Blanket,3,0.99,73,26.99,R,Documentary,4.99,1,7,29,13,8,5,11,6,April Burns
13105,Gorgeous Bingo,4,2.99,108,26.99,R,Children,7.99,1,7,30,5,8,8,6,9,April Burns
13106,Chance Resurrection,3,2.99,70,22.99,R,Sports,2.99,1,7,30,9,8,1,14,2,April Burns
13107,Werewolf Lola,6,4.99,79,19.99,G,Action,5.99,1,7,30,21,8,6,15,6,April Burns
13108,Pinocchio Simon,4,4.99,103,21.99,PG,Comedy,7.99,1,7,7,2,7,14,6,7,Leslie Gordon
13109,Zhivago Core,6,0.99,105,10.99,NC-17,Horror,0.99,1,7,7,12,7,12,9,4,Leslie Gordon
13110,Ghost Groundhog,6,4.99,85,18.99,G,Children,7.99,1,7,8,6,7,17,1,8,Leslie Gordon
13111,Gunfighter Mussolini,3,2.99,127,9.99,PG-13,Sports,6.99,1,7,11,5,7,18,4,6,Leslie Gordon
13112,Quills Bull,4,4.99,112,19.99,R,Documentary,4.99,1,7,11,12,7,14,10,2,Leslie Gordon
13113,Swarm Gold,4,0.99,123,12.99,PG-13,Horror,0.99,1,7,29,3,7,31,2,1,Leslie Gordon
13114,Graffiti Love,3,0.99,117,29.99,PG,Sci-Fi,0.99,1,7,29,4,7,31,8,2,Leslie Gordon
13115,Newton Labyrinth,4,0.99,75,9.99,PG,Foreign,1.99,1,7,31,14,8,5,12,4,Leslie Gordon
13116,Earring Instinct,3,0.99,98,22.99,R,Family,0.99,1,7,31,21,8,3,2,2,Leslie Gordon
13117,Wait Cider,3,0.99,112,9.99,PG-13,Animation,6.99,1,7,8,12,7,17,7,8,Clara Shaw
13118,Anaconda Confessions,3,0.99,92,9.99,R,Animation,3.99,1,7,8,17,7,14,14,5,Clara Shaw
13119,River Outlaw,4,0.99,149,29.99,PG-13,Sports,0.99,1,7,9,3,7,11,22,2,Clara Shaw
13120,Darko Dorado,3,4.99,130,13.99,NC-17,Action,8.99,1,7,9,18,7,16,16,6,Clara Shaw
13121,Prejudice Oleander,6,4.99,98,15.99,PG-13,Classics,7.99,1,7,9,20,7,18,22,9,Clara Shaw
13122,Stranger Strangers,3,4.99,139,12.99,G,Children,7.99,1,7,10,2,7,16,22,6,Clara Shaw
13123,Park Citizen,3,4.99,109,14.99,PG-13,Action,7.99,1,7,12,8,7,18,7,5,Clara Shaw
13124,Fool Mockingbird,3,4.99,158,24.99,PG,Action,9.99,1,7,12,16,7,20,15,7,Clara Shaw
13125,Requiem Tycoon,6,4.99,167,25.99,R,Classics,5.99,1,7,27,15,8,3,17,7,Clara Shaw
13126,Half Outfield,6,2.99,146,25.99,PG-13,Family,2.99,1,7,27,22,8,1,22,4,Clara Shaw
13127,Wolves Desire,7,0.99,55,13.99,NC-17,Travel,0.99,1,7,28,8,8,4,9,7,Clara Shaw
13128,Deer Virginian,7,2.99,106,13.99,NC-17,Music,3.99,1,7,28,9,8,5,14,8,Clara Shaw
13129,Sabrina Midnight,5,4.99,99,11.99,PG,Children,5.99,1,7,29,8,8,4,3,5,Clara Shaw
13130,Haunting Pianist,5,0.99,181,22.99,R,Games,0.99,1,7,30,4,7,31,9,1,Clara Shaw
13131,State Wasteland,4,2.99,113,13.99,NC-17,Games,7.99,1,7,30,6,8,8,5,8,Clara Shaw
13132,Encino Elf,6,0.99,143,9.99,G,Games,3.99,1,7,30,8,8,8,12,9,Clara Shaw
13133,Million Ace,4,4.99,142,16.99,PG-13,Classics,4.99,1,7,30,11,7,31,9,0,Clara Shaw
13134,Freedom Cleopatra,5,0.99,133,23.99,PG-13,Comedy,0.99,1,7,31,8,8,3,8,3,Clara Shaw
13135,South Wait,4,2.99,143,21.99,R,Action,5.99,1,7,6,7,7,13,8,7,Lucille Holmes
13136,Sleepless Monsoon,5,4.99,64,12.99,G,Animation,8.99,1,7,7,11,7,16,8,8,Lucille Holmes
13137,Ace Goldfinger,3,4.99,48,12.99,G,Horror,4.99,1,7,7,19,7,8,21,1,Lucille Holmes
13138,Inch Jet,6,4.99,167,18.99,NC-17,Animation,6.99,1,7,7,21,7,15,0,7,Lucille Holmes
13139,Ship Wonderland,5,2.99,104,15.99,R,Documentary,2.99,1,7,8,0,7,10,2,2,Lucille Holmes
13140,Gaslight Crusade,4,2.99,106,10.99,PG,Horror,2.99,1,7,8,17,7,9,22,1,Lucille Holmes
13141,Phantom Glory,6,2.99,60,17.99,NC-17,New,2.99,1,7,11,4,7,12,4,1,Lucille Holmes
13142,Lion Uncut,6,0.99,50,13.99,PG,Comedy,1.99,1,7,11,19,7,18,22,7,Lucille Holmes
13143,Pride Alamo,6,0.99,114,20.99,NC-17,Animation,0.99,1,7,11,21,7,14,16,2,Lucille Holmes
13144,Crossroads Casualties,5,2.99,153,20.99,G,Animation,2.99,1,7,27,3,7,31,5,4,Lucille Holmes
13145,Sierra Divide,3,0.99,135,12.99,NC-17,Sports,7.99,1,7,27,21,8,6,0,9,Lucille Holmes
13146,Snowman Rollercoaster,3,0.99,62,27.99,G,Animation,0.99,1,7,28,13,7,29,18,1,Lucille Holmes
13147,Kane Exorcist,5,0.99,92,18.99,R,Foreign,0.99,1,7,29,5,8,2,1,3,Lucille Holmes
13148,Greek Everyone,7,2.99,176,11.99,PG,Foreign,2.99,1,7,30,11,7,31,14,1,Lucille Holmes
13149,Rings Heartbreakers,5,0.99,58,17.99,G,Action,0.99,1,7,31,2,8,5,23,5,Lucille Holmes
13150,Videotape Arsenic,4,4.99,145,10.99,NC-17,Games,6.99,1,7,8,18,7,14,20,6,Jamie Rice
13151,Chisum Behavior,5,4.99,124,25.99,G,Family,4.99,1,7,9,1,7,14,21,5,Jamie Rice
13152,Velvet Terminator,3,4.99,173,14.99,R,Comedy,7.99,1,7,11,6,7,17,7,6,Jamie Rice
13153,Dragonfly Strangers,6,4.99,133,19.99,NC-17,New,6.99,1,7,11,11,7,19,7,7,Jamie Rice
13154,Daddy Pittsburgh,5,4.99,161,26.99,G,Comedy,4.99,1,7,11,19,7,15,16,3,Jamie Rice
13155,Theory Mermaid,5,0.99,184,9.99,PG-13,Animation,0.99,1,7,27,1,7,31,0,3,Jamie Rice
13156,Grapes Fury,4,0.99,155,20.99,G,Foreign,3.99,1,7,29,0,8,5,6,7,Jamie Rice
13157,Monsoon Cause,6,4.99,182,20.99,PG,Games,7.99,1,7,6,20,7,15,0,8,Joanne Robertson
13158,Adaptation Holes,7,2.99,50,18.99,NC-17,Documentary,2.99,1,7,6,22,7,12,21,5,Joanne Robertson
13159,Insects Stone,3,0.99,123,14.99,NC-17,Animation,0.99,1,7,8,16,7,10,16,2,Joanne Robertson
13160,Ghostbusters Elf,7,0.99,101,18.99,R,Animation,0.99,1,7,9,3,7,11,2,1,Joanne Robertson
13161,Gentlemen Stage,6,2.99,125,22.99,NC-17,Foreign,2.99,1,7,10,3,7,15,23,5,Joanne Robertson
13162,Chainsaw Uptown,6,0.99,114,25.99,PG,Sci-Fi,0.99,1,7,10,17,7,12,19,2,Joanne Robertson
13163,Camelot Vacation,3,0.99,61,26.99,NC-17,Sci-Fi,0.99,1,7,11,19,7,12,19,0,Joanne Robertson
13164,Stagecoach Armageddon,5,4.99,112,25.99,R,Action,4.99,1,7,12,1,7,16,20,4,Joanne Robertson
13165,Menagerie Rushmore,7,2.99,147,18.99,G,Animation,2.99,1,7,12,14,7,18,19,6,Joanne Robertson
13166,Alter Victory,6,0.99,57,27.99,PG-13,Animation,0.99,1,7,27,3,8,1,7,5,Joanne Robertson
13167,Rebel Airport,7,0.99,73,24.99,G,Music,0.99,1,7,28,4,7,30,9,2,Joanne Robertson
13168,Disturbing Scarface,6,2.99,94,27.99,R,Sci-Fi,2.99,1,7,30,0,8,1,3,2,Joanne Robertson
13169,Side Ark,5,0.99,52,28.99,G,Action,0.99,1,7,31,9,8,1,13,1,Joanne Robertson
13170,Majestic Floats,5,0.99,130,15.99,PG,Documentary,0.99,1,7,6,7,7,10,11,4,Eleanor Hunt
13171,Family Sweet,4,0.99,155,24.99,R,Horror,0.99,1,7,7,5,7,11,23,4,Eleanor Hunt
13172,Arizona Bang,3,2.99,121,28.99,PG,Classics,2.99,1,7,8,13,7,11,9,2,Eleanor Hunt
13173,Remember Diary,5,2.99,110,15.99,R,Family,2.99,1,7,8,22,7,9,20,0,Eleanor Hunt
13174,Bird Independence,6,4.99,163,14.99,G,Travel,4.99,1,7,9,2,7,11,23,2,Eleanor Hunt
13175,Secret Groundhog,6,4.99,90,11.99,PG,Documentary,4.99,1,7,9,18,7,11,17,1,Eleanor Hunt
13176,Music Boondock,7,0.99,129,17.99,R,Family,1.99,1,7,11,10,7,19,7,7,Eleanor Hunt
13177,Name Detective,5,4.99,178,11.99,PG-13,Games,8.99,1,7,12,10,7,21,6,8,Eleanor Hunt
13178,American Circus,3,4.99,129,17.99,R,Action,10.99,1,7,12,16,7,21,16,8,Eleanor Hunt
13179,Armageddon Lost,5,0.99,99,10.99,G,Sci-Fi,0.99,1,7,28,2,7,31,4,3,Eleanor Hunt
13180,Madigan Dorado,5,4.99,116,20.99,R,Travel,4.99,1,7,28,3,7,31,6,3,Eleanor Hunt
13181,Lady Stage,4,4.99,67,14.99,PG,Horror,9.99,1,7,28,10,8,6,8,8,Eleanor Hunt
13182,Quills Bull,4,4.99,112,19.99,R,Documentary,4.99,1,7,28,19,7,29,22,1,Eleanor Hunt
13183,Affair Prejudice,5,2.99,117,26.99,G,Horror,3.99,1,7,29,4,8,4,7,6,Eleanor Hunt
13184,Strictly Scarface,3,2.99,144,24.99,PG-13,Comedy,4.99,1,7,29,6,8,3,8,5,Eleanor Hunt
13185,Soldiers Evolution,7,4.99,185,27.99,R,Sci-Fi,4.99,1,7,29,11,8,3,6,4,Eleanor Hunt
13186,Pinocchio Simon,4,4.99,103,21.99,PG,Comedy,4.99,1,7,29,14,8,2,9,3,Eleanor Hunt
13187,Opposite Necklace,7,4.99,92,9.99,PG,Family,5.99,1,7,30,5,8,7,6,8,Eleanor Hunt
13188,Others Soup,7,2.99,118,18.99,PG,Travel,2.99,1,7,30,8,8,2,7,2,Eleanor Hunt
13189,Graffiti Love,3,0.99,117,29.99,PG,Sci-Fi,1.99,1,7,31,1,8,4,23,4,Eleanor Hunt
13190,War Notting,7,4.99,80,26.99,G,Foreign,4.99,1,7,31,3,8,4,23,4,Eleanor Hunt
13191,Hollow Jeopardy,7,4.99,136,25.99,NC-17,Sci-Fi,4.99,1,7,31,19,8,4,17,3,Eleanor Hunt
13192,Illusion Amelie,4,0.99,122,15.99,R,Foreign,2.99,1,7,6,19,7,12,21,6,Valerie Black
13193,Show Lord,3,4.99,167,24.99,PG-13,Documentary,6.99,1,7,6,21,7,11,3,4,Valerie Black
13194,Divide Monster,6,2.99,68,13.99,PG-13,Sci-Fi,3.99,1,7,8,15,7,15,11,6,Valerie Black
13195,Hollywood Anonymous,7,0.99,69,29.99,PG,Children,0.99,1,7,8,18,7,11,16,2,Valerie Black
13196,Zoolander Fiction,5,2.99,101,28.99,R,Children,2.99,1,7,9,5,7,10,2,0,Valerie Black
