inventory_id,film_id,title,rental_duration,rental_rate,length,replacement_cost,rating,category,language,store_id,rental_id,rental_date,return_date,payment_id,amount,customer_id,first_name,last_name,active
2584,567,Meet Chocolate,3,2.99,80,26.99,G,Foreign,English             ,1,8747,29-07-2005 19:07,30-07-2005 16:01,29767,2.99,70,Christina,Ramirez,1
2579,565,Matrix Snowman,6,4.99,56,9.99,PG-13,Foreign,English             ,1,4614,08-07-2005 07:45,12-07-2005 02:10,29768,4.99,71,Kathy,James,1
1966,429,Honey Ties,3,0.99,84,29.99,R,Sports,English             ,1,5281,09-07-2005 14:55,13-07-2005 15:24,29769,1.99,71,Kathy,James,1
3764,823,South Wait,4,2.99,143,21.99,R,Action,English             ,2,5358,09-07-2005 18:09,14-07-2005 23:59,29770,3.99,71,Kathy,James,1
1496,327,Fool Mockingbird,3,4.99,158,24.99,PG,Action,English             ,2,5543,10-07-2005 02:48,17-07-2005 05:49,29771,8.99,71,Kathy,James,1
914,203,Daisy Menagerie,5,4.99,84,9.99,G,Sci-Fi,English             ,2,5770,10-07-2005 13:21,11-07-2005 08:59,29772,4.99,71,Kathy,James,1
2537,556,Maltese Hope,6,4.99,127,26.99,PG-13,Games,English             ,2,5814,10-07-2005 15:46,13-07-2005 15:28,29773,4.99,71,Kathy,James,1
1974,430,Hook Chariots,7,0.99,49,23.99,G,Animation,English             ,2,6020,11-07-2005 02:08,16-07-2005 22:07,29774,0.99,71,Kathy,James,1
1221,271,Easy Gladiator,5,4.99,148,12.99,G,Action,English             ,1,6739,12-07-2005 14:22,18-07-2005 16:57,29775,5.99,71,Kathy,James,1
3905,852,Strangelove Desire,4,0.99,103,27.99,NC-17,Children,English             ,1,7160,27-07-2005 07:26,31-07-2005 04:54,29776,0.99,71,Kathy,James,1
4488,980,Wizard Coldblooded,4,4.99,75,12.99,PG,Music,English             ,2,7550,27-07-2005 21:55,28-07-2005 23:34,29777,4.99,71,Kathy,James,1
668,145,Chisum Behavior,5,4.99,124,25.99,G,Family,English             ,2,7982,28-07-2005 14:19,29-07-2005 14:09,29778,4.99,71,Kathy,James,1
2872,629,Notorious Reunion,7,0.99,128,9.99,NC-17,Documentary,English             ,2,8128,28-07-2005 19:46,06-08-2005 16:10,29779,2.99,71,Kathy,James,1
831,181,Contact Anonymous,7,2.99,166,10.99,PG-13,Travel,English             ,2,8293,29-07-2005 02:30,04-08-2005 03:09,29780,2.99,71,Kathy,James,1
2949,647,Outfield Massacre,4,0.99,129,18.99,NC-17,Music,English             ,2,8574,29-07-2005 11:51,03-08-2005 05:59,29781,1.99,71,Kathy,James,1
4531,989,Working Microcosmos,4,4.99,74,22.99,R,Travel,English             ,1,8668,29-07-2005 15:41,01-08-2005 16:20,29782,4.99,71,Kathy,James,1
2316,503,Kramer Chocolate,3,2.99,171,24.99,R,Sports,English             ,1,8783,29-07-2005 20:31,02-08-2005 19:33,29783,3.99,71,Kathy,James,1
3062,673,Personal Ladybugs,3,0.99,118,19.99,PG-13,Music,English             ,1,8789,29-07-2005 20:47,05-08-2005 18:36,29784,4.99,71,Kathy,James,1
2129,461,Insects Stone,3,0.99,123,14.99,NC-17,Animation,English             ,1,8956,30-07-2005 03:32,01-08-2005 03:08,29785,0.99,71,Kathy,James,1
343,76,Birdcage Casper,4,0.99,103,23.99,NC-17,Music,English             ,1,3700,06-07-2005 10:12,07-07-2005 14:21,29786,0.99,72,Theresa,Watson,1
2335,507,Ladybugs Armageddon,4,0.99,113,13.99,NC-17,Games,English             ,2,5223,09-07-2005 12:06,17-07-2005 15:50,29787,4.99,72,Theresa,Watson,1
4270,929,Usual Untouchables,5,4.99,128,21.99,PG-13,Foreign,English             ,1,5302,09-07-2005 15:42,10-07-2005 21:04,29788,4.99,72,Theresa,Watson,1
3694,808,Sling Luke,5,0.99,84,10.99,R,Classics,English             ,2,5424,09-07-2005 20:59,12-07-2005 00:05,29789,0.99,72,Theresa,Watson,1
1073,239,Dogma Family,5,4.99,122,16.99,G,Animation,English             ,2,5840,10-07-2005 17:09,15-07-2005 22:52,29790,4.99,72,Theresa,Watson,1
2286,494,Karate Moon,4,0.99,120,21.99,PG-13,Horror,English             ,2,6081,11-07-2005 05:11,13-07-2005 05:33,29791,0.99,72,Theresa,Watson,1
1955,426,Home Pity,7,4.99,185,15.99,R,Music,English             ,2,8228,29-07-2005 00:08,03-08-2005 00:12,29792,4.99,72,Theresa,Watson,1
449,99,Bringing Hysterical,7,2.99,136,14.99,PG,Comedy,English             ,2,9027,30-07-2005 05:58,03-08-2005 03:02,29793,2.99,72,Theresa,Watson,1
147,31,Apache Divine,5,4.99,92,16.99,NC-17,Family,English             ,1,9420,30-07-2005 21:05,05-08-2005 23:52,29794,5.99,72,Theresa,Watson,1
4063,886,Theory Mermaid,5,0.99,184,9.99,PG-13,Animation,English             ,1,9648,31-07-2005 05:46,09-08-2005 04:36,29795,4.99,72,Theresa,Watson,1
860,189,Creatures Shakespeare,3,0.99,139,23.99,NC-17,Games,English             ,2,4327,07-07-2005 18:01,12-07-2005 22:40,29796,2.99,73,Beverly,Brooks,1
20,4,Affair Prejudice,5,2.99,117,26.99,G,Horror,English             ,2,4789,08-07-2005 16:22,15-07-2005 18:29,29797,4.99,73,Beverly,Brooks,1
3445,755,Sabrina Midnight,5,4.99,99,11.99,PG,Children,English             ,2,5021,09-07-2005 02:09,13-07-2005 05:47,29798,4.99,73,Beverly,Brooks,1
3562,778,Secrets Paradise,3,4.99,109,24.99,G,Family,English             ,1,6514,12-07-2005 03:47,20-07-2005 00:11,29799,9.99,73,Beverly,Brooks,1
2858,626,Noon Papi,5,2.99,57,12.99,G,Children,English             ,2,6645,12-07-2005 10:39,17-07-2005 07:41,29800,2.99,73,Beverly,Brooks,1
2152,465,Interview Liaisons,4,4.99,59,17.99,R,New,English             ,1,7590,27-07-2005 23:24,28-07-2005 19:53,29801,4.99,73,Beverly,Brooks,1
1760,382,Grit Clockwork,3,0.99,137,21.99,PG,Games,English             ,1,7683,28-07-2005 03:11,04-08-2005 00:14,29802,4.99,73,Beverly,Brooks,1
270,60,Beast Hunchback,3,4.99,89,22.99,R,Classics,English             ,1,8377,29-07-2005 05:27,30-07-2005 02:52,29803,4.99,73,Beverly,Brooks,1
2111,457,Independence Hotel,5,0.99,157,21.99,NC-17,Documentary,English             ,2,9212,30-07-2005 13:03,06-08-2005 09:48,29804,2.99,73,Beverly,Brooks,1
2524,554,Malkovich Pet,6,2.99,159,22.99,G,Classics,English             ,2,9776,31-07-2005 10:01,03-08-2005 07:20,29805,2.99,73,Beverly,Brooks,1
1814,394,Hamlet Wisdom,7,2.99,146,21.99,R,Sci-Fi,English             ,1,3819,06-07-2005 15:35,14-07-2005 19:08,29806,3.99,74,Denise,Kelly,1
2701,593,Monterey Labyrinth,6,0.99,158,13.99,G,Horror,English             ,2,5530,10-07-2005 02:13,18-07-2005 08:01,29807,2.99,74,Denise,Kelly,1
1308,288,Escape Metropolis,7,2.99,167,20.99,R,Travel,English             ,2,5603,10-07-2005 05:04,12-07-2005 01:54,29808,2.99,74,Denise,Kelly,1
2910,639,Opposite Necklace,7,4.99,92,9.99,PG,Family,English             ,2,5917,10-07-2005 21:30,12-07-2005 18:54,29809,4.99,74,Denise,Kelly,1
4449,972,Whisperer Giant,4,4.99,59,24.99,PG-13,Sci-Fi,English             ,2,6241,11-07-2005 14:40,18-07-2005 09:51,29810,7.99,74,Denise,Kelly,1
2035,443,Hurricane Affair,6,2.99,49,11.99,PG,Comedy,English             ,2,6475,12-07-2005 01:36,17-07-2005 21:22,29811,2.99,74,Denise,Kelly,1
1162,257,Drumline Cyclone,3,0.99,110,14.99,G,Travel,English             ,2,7304,27-07-2005 12:56,05-08-2005 09:19,29812,6.99,74,Denise,Kelly,1
2234,483,Jericho Mulan,3,2.99,171,29.99,NC-17,Games,English             ,2,8796,29-07-2005 21:09,04-08-2005 22:55,29813,5.99,74,Denise,Kelly,1
395,88,Born Spinal,7,4.99,179,17.99,PG,Travel,English             ,2,9112,30-07-2005 09:06,04-08-2005 05:12,29814,4.99,74,Denise,Kelly,1
163,35,Arachnophobia Rollercoaster,4,2.99,147,24.99,PG-13,Horror,English             ,1,10051,31-07-2005 19:14,05-08-2005 19:45,29815,3.99,74,Denise,Kelly,1
1914,416,Highball Potter,6,0.99,110,10.99,R,Foreign,English             ,2,3711,06-07-2005 10:46,07-07-2005 09:25,29816,0.99,75,Tammy,Sanders,1
559,121,Carol Texas,4,2.99,151,15.99,PG,Animation,English             ,2,4179,07-07-2005 10:17,10-07-2005 05:12,29817,2.99,75,Tammy,Sanders,1
4438,970,Westward Seabiscuit,7,0.99,52,11.99,NC-17,Classics,English             ,2,4511,08-07-2005 02:36,15-07-2005 06:01,29818,0.99,75,Tammy,Sanders,1
2459,537,Lover Truman,3,2.99,75,29.99,G,Classics,English             ,2,4639,08-07-2005 08:57,14-07-2005 11:22,29819,5.99,75,Tammy,Sanders,1
3143,690,Pond Seattle,7,2.99,185,25.99,PG-13,Animation,English             ,1,5260,09-07-2005 14:05,14-07-2005 08:41,29820,2.99,75,Tammy,Sanders,1
881,194,Crow Grease,6,0.99,104,22.99,PG,Action,English             ,1,6052,11-07-2005 03:51,16-07-2005 02:55,29821,0.99,75,Tammy,Sanders,1
2129,461,Insects Stone,3,0.99,123,14.99,NC-17,Animation,English             ,1,6092,11-07-2005 05:51,17-07-2005 03:42,29822,3.99,75,Tammy,Sanders,1
4008,873,Sweethearts Suspects,3,0.99,108,13.99,G,Children,English             ,1,6486,12-07-2005 02:09,14-07-2005 03:04,29823,0.99,75,Tammy,Sanders,1
3410,747,Roxanne Rebel,5,0.99,171,9.99,R,Games,English             ,2,6530,12-07-2005 04:33,15-07-2005 08:26,29824,0.99,75,Tammy,Sanders,1
2182,471,Island Exorcist,7,2.99,84,23.99,NC-17,Classics,English             ,2,6852,12-07-2005 19:33,13-07-2005 20:01,29825,2.99,75,Tammy,Sanders,1
3798,832,Splash Gump,5,0.99,175,16.99,PG,Family,English             ,1,7052,27-07-2005 03:36,03-08-2005 21:51,29826,2.99,75,Tammy,Sanders,1
3248,715,Range Moonwalker,3,4.99,147,25.99,PG,Family,English             ,1,7454,27-07-2005 18:27,30-07-2005 23:50,29827,4.99,75,Tammy,Sanders,1
3962,863,Sun Confessions,5,0.99,141,9.99,R,Sci-Fi,English             ,2,7843,28-07-2005 09:10,01-08-2005 11:27,29828,0.99,75,Tammy,Sanders,1
1396,305,Fatal Haunted,6,2.99,91,24.99,PG,New,English             ,2,7897,28-07-2005 11:01,31-07-2005 13:13,29829,2.99,75,Tammy,Sanders,1
3802,833,Splendor Patton,5,0.99,134,20.99,R,Children,English             ,1,8202,28-07-2005 23:11,03-08-2005 21:57,29830,1.99,75,Tammy,Sanders,1
951,212,Darn Forrester,7,4.99,185,14.99,G,Action,English             ,1,8823,29-07-2005 22:22,07-08-2005 21:03,29831,6.99,75,Tammy,Sanders,1
2035,443,Hurricane Affair,6,2.99,49,11.99,PG,Comedy,English             ,2,9168,30-07-2005 11:31,08-08-2005 16:56,29832,5.99,75,Tammy,Sanders,1
44,9,Alabama Devil,3,2.99,114,21.99,PG-13,Horror,English             ,2,9442,30-07-2005 21:44,04-08-2005 01:29,29833,4.99,75,Tammy,Sanders,1
4398,961,Wash Heavenly,7,4.99,161,22.99,R,Foreign,English             ,2,9501,30-07-2005 23:59,05-08-2005 19:50,29834,4.99,75,Tammy,Sanders,1
836,183,Conversation Downhill,4,4.99,112,14.99,R,Family,English             ,1,9783,31-07-2005 10:15,09-08-2005 13:22,29835,9.99,75,Tammy,Sanders,1
1930,418,Hobbit Alien,5,0.99,157,27.99,PG-13,Drama,English             ,2,4099,07-07-2005 06:20,16-07-2005 08:39,29836,4.99,76,Irene,Price,1
1084,242,Doom Dancing,4,0.99,68,13.99,R,Comedy,English             ,1,5571,10-07-2005 03:48,11-07-2005 02:09,29837,0.99,76,Irene,Price,1
1973,430,Hook Chariots,7,0.99,49,23.99,G,Animation,English             ,2,6789,12-07-2005 16:34,14-07-2005 17:02,29838,0.99,76,Irene,Price,1
2388,521,Lies Treatment,7,4.99,147,28.99,NC-17,Drama,English             ,1,8253,29-07-2005 00:57,07-08-2005 01:46,29839,6.99,76,Irene,Price,1
892,199,Cupboard Sinners,4,2.99,56,29.99,R,Documentary,English             ,1,8357,29-07-2005 04:59,01-08-2005 04:26,29840,2.99,76,Irene,Price,1
2164,467,Intrigue Worst,6,0.99,181,10.99,G,Foreign,English             ,2,8405,29-07-2005 06:28,07-08-2005 08:14,29841,3.99,76,Irene,Price,1
285,64,Beethoven Exorcist,6,0.99,151,26.99,PG-13,Drama,English             ,2,8935,30-07-2005 02:38,02-08-2005 07:11,29842,0.99,76,Irene,Price,1
2483,544,Madison Trap,4,2.99,147,11.99,R,Documentary,English             ,2,9312,30-07-2005 16:59,03-08-2005 17:24,29843,2.99,76,Irene,Price,1
1275,282,Encounters Curtain,5,0.99,92,20.99,NC-17,Drama,English             ,2,10082,31-07-2005 20:09,01-08-2005 15:41,29844,0.99,76,Irene,Price,1
4363,951,Voyage Legally,6,0.99,78,28.99,PG-13,Classics,English             ,2,4928,08-07-2005 22:05,09-07-2005 23:09,29845,0.99,77,Jane,Bennett,1
284,64,Beethoven Exorcist,6,0.99,151,26.99,PG-13,Drama,English             ,2,6168,11-07-2005 10:21,14-07-2005 09:55,29846,0.99,77,Jane,Bennett,1
3057,672,Perfect Groove,7,2.99,82,17.99,PG-13,Comedy,English             ,1,6390,11-07-2005 22:19,15-07-2005 20:10,29847,2.99,77,Jane,Bennett,1
1412,309,Feud Frogmen,6,0.99,98,29.99,R,Family,English             ,2,7406,27-07-2005 16:25,05-08-2005 20:39,29848,3.99,77,Jane,Bennett,1
3716,813,Smoochy Control,7,0.99,184,18.99,R,Sports,English             ,2,7710,28-07-2005 04:24,03-08-2005 22:49,29849,0.99,77,Jane,Bennett,1
4375,956,Wanda Chamber,7,4.99,107,23.99,PG-13,Games,English             ,1,8942,30-07-2005 03:01,06-08-2005 22:50,29850,4.99,77,Jane,Bennett,1
3305,727,Resurrection Silverado,6,0.99,117,12.99,PG,Family,English             ,2,9811,31-07-2005 11:23,06-08-2005 15:51,29851,0.99,77,Jane,Bennett,1
2785,611,Musketeers Wait,7,4.99,73,17.99,PG,Classics,English             ,1,10184,01-08-2005 00:09,05-08-2005 04:12,29852,4.99,77,Jane,Bennett,1
619,135,Chance Resurrection,3,2.99,70,22.99,R,Sports,English             ,1,3593,06-07-2005 04:39,11-07-2005 23:20,29853,4.99,78,Lori,Wood,1
4186,911,Trip Newton,7,4.99,64,14.99,PG-13,Action,English             ,2,4227,07-07-2005 12:41,15-07-2005 12:33,29854,5.99,78,Lori,Wood,1
2383,520,License Weekend,7,2.99,91,28.99,NC-17,Sci-Fi,English             ,1,4627,08-07-2005 08:24,13-07-2005 11:04,29855,2.99,78,Lori,Wood,1
611,132,Chainsaw Uptown,6,0.99,114,25.99,PG,Sci-Fi,English             ,2,4778,08-07-2005 15:51,12-07-2005 16:58,29856,0.99,78,Lori,Wood,1
1994,434,Horror Reign,3,0.99,139,25.99,R,Travel,English             ,2,5078,09-07-2005 05:20,13-07-2005 06:41,29857,1.99,78,Lori,Wood,1
3702,810,Slums Duck,5,0.99,147,21.99,PG,Family,English             ,1,5604,10-07-2005 05:05,12-07-2005 08:04,29858,0.99,78,Lori,Wood,1
809,176,Congeniality Quest,6,0.99,87,21.99,PG-13,Sports,English             ,1,6005,11-07-2005 01:36,14-07-2005 04:47,29859,0.99,78,Lori,Wood,1
3074,676,Philadelphia Wife,7,4.99,137,16.99,PG-13,Sports,English             ,2,6344,11-07-2005 20:04,18-07-2005 14:35,29860,4.99,78,Lori,Wood,1
4406,963,Watch Tracy,5,0.99,78,12.99,PG,Animation,English             ,2,7200,27-07-2005 08:57,02-08-2005 12:29,29861,1.99,78,Lori,Wood,1
1775,385,Groundhog Uncut,6,4.99,139,26.99,PG-13,Comedy,English             ,2,7747,28-07-2005 05:50,03-08-2005 09:51,29862,4.99,78,Lori,Wood,1
180,39,Armageddon Lost,5,0.99,99,10.99,G,Sci-Fi,English             ,2,7926,28-07-2005 12:13,05-08-2005 08:54,29863,3.99,78,Lori,Wood,1
1623,354,Ghost Groundhog,6,4.99,85,18.99,G,Children,English             ,2,7957,28-07-2005 13:34,05-08-2005 07:58,29864,6.99,78,Lori,Wood,1
4079,889,Ties Hunger,3,4.99,111,28.99,R,Children,English             ,1,8920,30-07-2005 01:59,02-08-2005 22:37,29865,4.99,78,Lori,Wood,1
2264,489,Juggler Hardly,4,0.99,54,14.99,PG-13,Animation,English             ,2,9068,30-07-2005 07:31,08-08-2005 06:40,29866,5.99,78,Lori,Wood,1
3834,840,Stampede Disturbing,5,0.99,75,26.99,R,Games,English             ,1,3641,06-07-2005 07:17,11-07-2005 07:25,29867,0.99,79,Rachel,Barnes,1
2920,641,Orange Grapes,4,0.99,76,21.99,PG-13,Foreign,English             ,2,3748,06-07-2005 12:11,12-07-2005 07:22,29868,2.99,79,Rachel,Barnes,1
4172,907,Translation Summer,4,0.99,168,10.99,PG-13,Drama,English             ,1,4049,07-07-2005 03:34,15-07-2005 04:10,29869,4.99,79,Rachel,Barnes,1
3775,827,Spice Sorority,5,4.99,141,22.99,NC-17,Drama,English             ,1,4530,08-07-2005 03:27,11-07-2005 07:44,29870,4.99,79,Rachel,Barnes,1
3009,660,Party Knock,7,2.99,107,11.99,PG,Comedy,English             ,2,4736,08-07-2005 13:22,17-07-2005 07:27,29871,4.99,79,Rachel,Barnes,1
161,35,Arachnophobia Rollercoaster,4,2.99,147,24.99,PG-13,Horror,English             ,1,5205,09-07-2005 10:56,13-07-2005 05:45,29872,2.99,79,Rachel,Barnes,1
2551,559,Married Go,7,2.99,114,22.99,G,Sci-Fi,English             ,2,5555,10-07-2005 03:08,11-07-2005 01:36,29873,2.99,79,Rachel,Barnes,1
786,172,Coneheads Smoochy,7,4.99,112,12.99,NC-17,Drama,English             ,1,6162,11-07-2005 10:12,19-07-2005 06:02,29874,5.99,79,Rachel,Barnes,1
3867,846,Sting Personal,3,4.99,93,9.99,NC-17,New,English             ,1,7220,27-07-2005 09:35,04-08-2005 06:00,29875,9.99,79,Rachel,Barnes,1
4300,937,Varsity Trip,7,2.99,85,14.99,NC-17,New,English             ,1,8849,29-07-2005 23:21,03-08-2005 20:01,29876,2.99,79,Rachel,Barnes,1
136,27,Anonymous Human,7,0.99,179,12.99,NC-17,Sports,English             ,1,9814,31-07-2005 11:29,08-08-2005 15:49,29877,1.99,79,Rachel,Barnes,1
2417,527,Lola Agent,4,4.99,85,24.99,PG,Horror,English             ,2,9845,31-07-2005 12:28,06-08-2005 06:47,29878,6.99,79,Rachel,Barnes,1
1713,374,Graffiti Love,3,0.99,117,29.99,PG,Sci-Fi,English             ,1,9989,31-07-2005 17:22,01-08-2005 18:55,29879,0.99,79,Rachel,Barnes,1
430,95,Breakfast Goldfinger,5,4.99,123,18.99,G,New,English             ,2,3623,06-07-2005 06:05,07-07-2005 05:59,29880,4.99,80,Marilyn,Ross,1
432,95,Breakfast Goldfinger,5,4.99,123,18.99,G,New,English             ,2,4268,07-07-2005 14:36,16-07-2005 14:36,29881,8.99,80,Marilyn,Ross,1
870,191,Crooked Frogmen,6,0.99,143,27.99,PG-13,Children,English             ,2,4299,07-07-2005 16:33,16-07-2005 11:48,29882,3.99,80,Marilyn,Ross,1
3574,782,Shakespeare Saddle,6,2.99,60,26.99,PG-13,Sports,English             ,1,4688,08-07-2005 11:03,17-07-2005 15:41,29883,5.99,80,Marilyn,Ross,1
1739,378,Greatest North,5,2.99,93,24.99,NC-17,Music,English             ,2,5420,09-07-2005 20:48,15-07-2005 21:35,29884,3.99,80,Marilyn,Ross,1
2036,443,Hurricane Affair,6,2.99,49,11.99,PG,Comedy,English             ,2,5452,09-07-2005 22:23,17-07-2005 00:20,29885,4.99,80,Marilyn,Ross,1
4329,944,Virgin Daisy,6,4.99,179,29.99,PG-13,Drama,English             ,1,6199,11-07-2005 12:16,18-07-2005 15:33,29886,5.99,80,Marilyn,Ross,1
3042,667,Peach Innocent,3,2.99,160,20.99,PG-13,Sports,English             ,2,6417,11-07-2005 23:35,18-07-2005 20:00,29887,6.99,80,Marilyn,Ross,1
406,90,Boulevard Mob,3,0.99,63,11.99,R,New,English             ,1,6707,12-07-2005 13:07,16-07-2005 16:26,29888,1.99,80,Marilyn,Ross,1
550,119,Caper Motions,6,0.99,176,22.99,G,Comedy,English             ,2,7558,27-07-2005 22:19,30-07-2005 21:31,29889,0.99,80,Marilyn,Ross,1
1332,294,Expecations Natural,5,4.99,138,26.99,PG-13,Travel,English             ,2,8509,29-07-2005 09:38,04-08-2005 11:45,29890,5.99,80,Marilyn,Ross,1
3050,670,Pelican Comforts,4,4.99,48,17.99,PG,Documentary,English             ,1,8884,30-07-2005 00:26,05-08-2005 03:24,29891,6.99,80,Marilyn,Ross,1
1376,302,Fantasia Park,5,2.99,131,29.99,G,Games,English             ,2,3879,06-07-2005 18:31,09-07-2005 19:03,29892,2.99,81,Andrea,Henderson,1
1469,321,Flash Wars,3,4.99,123,21.99,NC-17,New,English             ,1,4983,09-07-2005 00:34,17-07-2005 03:21,29893,9.99,81,Andrea,Henderson,1
2196,475,Japanese Run,6,0.99,135,29.99,G,Horror,English             ,2,5468,09-07-2005 23:06,13-07-2005 00:48,29894,0.99,81,Andrea,Henderson,1
420,92,Bowfinger Gables,7,4.99,72,19.99,NC-17,Horror,English             ,1,7130,27-07-2005 06:23,28-07-2005 10:23,29895,4.99,81,Andrea,Henderson,1
3800,832,Splash Gump,5,0.99,175,16.99,PG,Family,English             ,1,7709,28-07-2005 04:22,31-07-2005 09:18,29896,0.99,81,Andrea,Henderson,1
3028,665,Patton Interview,4,2.99,175,22.99,PG,Horror,English             ,1,9454,30-07-2005 22:20,04-08-2005 01:33,29897,3.99,81,Andrea,Henderson,1
2427,530,Lord Arizona,5,2.99,108,27.99,PG-13,Action,English             ,1,3680,06-07-2005 09:16,08-07-2005 07:52,29898,2.99,82,Kathryn,Coleman,1
258,57,Basic Easy,4,2.99,90,18.99,PG-13,Travel,English             ,2,4598,08-07-2005 06:46,16-07-2005 01:21,29899,6.99,82,Kathryn,Coleman,1
3071,676,Philadelphia Wife,7,4.99,137,16.99,PG-13,Sports,English             ,1,5746,10-07-2005 12:15,16-07-2005 07:02,29900,4.99,82,Kathryn,Coleman,1
1091,243,Doors President,3,4.99,49,22.99,NC-17,Animation,English             ,2,6082,11-07-2005 05:12,16-07-2005 03:40,29901,6.99,82,Kathryn,Coleman,1
372,82,Blood Argonauts,3,0.99,71,13.99,G,Family,English             ,1,6708,12-07-2005 13:10,21-07-2005 07:36,29902,6.99,82,Kathryn,Coleman,1
10,2,Ace Goldfinger,3,4.99,48,12.99,G,Horror,English             ,2,7733,28-07-2005 05:04,05-08-2005 05:12,29903,9.99,82,Kathryn,Coleman,1
2947,647,Outfield Massacre,4,0.99,129,18.99,NC-17,Music,English             ,1,7873,28-07-2005 10:19,31-07-2005 04:43,29904,0.99,82,Kathryn,Coleman,1
1893,412,Heavyweights Beast,6,4.99,102,25.99,G,Documentary,English             ,2,8487,29-07-2005 08:53,31-07-2005 09:10,29905,4.99,82,Kathryn,Coleman,1
3734,816,Snowman Rollercoaster,3,0.99,62,27.99,G,Animation,English             ,2,9277,30-07-2005 15:13,05-08-2005 10:25,29906,3.99,82,Kathryn,Coleman,1
1224,271,Easy Gladiator,5,4.99,148,12.99,G,Action,English             ,2,9305,30-07-2005 16:45,08-08-2005 21:15,29907,8.99,82,Kathryn,Coleman,1
1053,234,Disturbing Scarface,6,2.99,94,27.99,R,Sci-Fi,English             ,2,9447,30-07-2005 21:54,09-08-2005 01:07,29908,6.99,82,Kathryn,Coleman,1
604,131,Center Dinosaur,5,4.99,152,12.99,PG,Classics,English             ,2,3722,06-07-2005 11:10,13-07-2005 12:56,29909,6.99,83,Louise,Jenkins,1
4042,880,Telemark Heartbreakers,6,2.99,152,9.99,PG-13,Animation,English             ,1,3754,06-07-2005 12:35,08-07-2005 16:28,29910,2.99,83,Louise,Jenkins,1
1121,249,Dracula Crystal,7,0.99,176,26.99,G,Classics,English             ,1,5218,09-07-2005 11:57,13-07-2005 06:34,29911,0.99,83,Louise,Jenkins,1
1828,397,Hanky October,5,2.99,107,26.99,NC-17,Sci-Fi,English             ,1,5394,09-07-2005 19:36,18-07-2005 18:10,29912,6.99,83,Louise,Jenkins,1
1049,234,Disturbing Scarface,6,2.99,94,27.99,R,Sci-Fi,English             ,1,6194,11-07-2005 11:51,15-07-2005 12:34,29913,2.99,83,Louise,Jenkins,1
354,78,Blackout Private,7,2.99,85,12.99,PG,Animation,English             ,2,6861,12-07-2005 19:56,13-07-2005 16:02,29914,2.99,83,Louise,Jenkins,1
